admin_unit_code,sub_unit_code,site_name,plot_name,location_type,year,date,start_time,end_time,observer,visit,interval_length,id_method,distance,flyover_observed,sex,common_name,scientific_name,acceptedtsn,npstaxoncode,aou_code,pif_watchlist_status,regional_stewardship_status,temperature,humidity,sky,wind,disturbance,initial_three_min_cnt,habitat_type,taxoncode,previously_obs
Anti,,,Anti-0192,Grassland,2018,2018-06-26,06:21:00,06:31:00,Elizabeth Oswald,2,0-2.5 Min,Calling,<= 50 Meters,False,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,,Amgo,False,False,14.5,89.0999984741211,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Grassland,95286.0,False
Anti,,,Anti-0192,Grassland,2018,2018-06-26,06:21:00,06:31:00,Elizabeth Oswald,2,0-2.5 Min,Singing,50 - 100 Meters,False,Undetermined,Eastern Bluebird,Sialia Sialis,179801.0,,Eabl,False,False,14.5,89.0999984741211,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Grassland,87184.0,False
Anti,,,Anti-0192,Grassland,2018,2018-06-26,06:21:00,06:31:00,Elizabeth Oswald,2,0-2.5 Min,Calling,50 - 100 Meters,False,Undetermined,White-Breasted Nuthatch,Sitta Carolinensis,178775.0,,Wbnu,False,False,14.5,89.0999984741211,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Grassland,90935.0,False
Anti,,,Anti-0192,Grassland,2018,2018-06-26,06:21:00,06:31:00,Elizabeth Oswald,2,0-2.5 Min,Visualization,<= 50 Meters,False,Male,Northern Cardinal,Cardinalis Cardinalis,179124.0,,Noca,False,False,14.5,89.0999984741211,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Grassland,94228.0,False
Anti,,,Anti-0192,Grassland,2018,2018-06-26,06:21:00,06:31:00,Elizabeth Oswald,2,0-2.5 Min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,,Carw,False,False,14.5,89.0999984741211,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Grassland,88350.0,False
Anti,,,Anti-0192,Grassland,2018,2018-06-26,06:21:00,06:31:00,Elizabeth Oswald,2,0-2.5 Min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,,Chsp,False,False,14.5,89.0999984741211,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Grassland,84781.0,False
Anti,,,Anti-0192,Grassland,2018,2018-06-26,06:21:00,06:31:00,Elizabeth Oswald,2,0-2.5 Min,Singing,<= 50 Meters,False,Undetermined,Downy Woodpecker,Picoides Pubescens,178259.0,,Dowo,False,True,14.5,89.0999984741211,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Grassland,84936.0,False
Anti,,,Anti-0192,Grassland,2018,2018-06-26,06:21:00,06:31:00,Elizabeth Oswald,2,0-2.5 Min,Calling,50 - 100 Meters,False,Undetermined,Eastern Towhee,Pipilo Erythrophthalmus,179276.0,,Eato,False,True,14.5,89.0999984741211,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Grassland,83803.0,False
Anti,,,Anti-0192,Grassland,2018,2018-06-26,06:21:00,06:31:00,Elizabeth Oswald,2,0-2.5 Min,Calling,50 - 100 Meters,False,Undetermined,Unidentified Chickadee,Poecile,553526.0,,Unch,False,False,14.5,89.0999984741211,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Grassland,263793.0,False
Anti,,,Anti-0192,Grassland,2018,2018-06-26,06:21:00,06:31:00,Elizabeth Oswald,2,2.5 - 5 Min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella Pusilla,179443.0,,Fisp,False,True,14.5,89.0999984741211,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Grassland,84790.0,False
Anti,,,Anti-0192,Grassland,2018,2018-06-26,06:21:00,06:31:00,Elizabeth Oswald,2,2.5 - 5 Min,Calling,<= 50 Meters,False,Undetermined,Unidentified Chickadee,Poecile,553526.0,,Unch,False,False,14.5,89.0999984741211,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Grassland,263793.0,False
Anti,,,Anti-0192,Grassland,2018,2018-06-26,06:21:00,06:31:00,Elizabeth Oswald,2,2.5 - 5 Min,Visualization,<= 50 Meters,False,Male,Eastern Bluebird,Sialia Sialis,179801.0,,Eabl,False,False,14.5,89.0999984741211,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Grassland,87184.0,False
Anti,,,Anti-0192,Grassland,2018,2018-06-26,06:21:00,06:31:00,Elizabeth Oswald,2,5 - 7.5 Min,Calling,50 - 100 Meters,False,Undetermined,Fish Crow,Corvus Ossifragus,179737.0,,Ficr,False,False,14.5,89.0999984741211,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Grassland,87112.0,False
Anti,,,Anti-0192,Grassland,2018,2018-06-26,06:21:00,06:31:00,Elizabeth Oswald,2,5 - 7.5 Min,Visualization,50 - 100 Meters,True,Undetermined,Common Grackle,Quiscalus Quiscula,179104.0,,Cogr,False,False,14.5,89.0999984741211,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Grassland,94206.0,False
Anti,,,Anti-0184,Grassland,2018,2018-06-26,06:01:00,06:11:00,Elizabeth Oswald,2,2.5 - 5 Min,Visualization,50 - 100 Meters,True,Undetermined,Mourning Dove,Zenaida Macroura,177125.0,,Modo,False,False,14.8999996185303,87.5,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Grassland,82737.0,False
Anti,,,Anti-0184,Grassland,2018,2018-06-26,06:01:00,06:11:00,Elizabeth Oswald,2,0-2.5 Min,Calling,50 - 100 Meters,False,Undetermined,American Crow,Corvus Brachyrhynchos,179731.0,,Amcr,False,False,14.8999996185303,87.5,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Grassland,87106.0,False
Anti,,,Anti-0184,Grassland,2018,2018-06-26,06:01:00,06:11:00,Elizabeth Oswald,2,7.5 - 10 Min,Visualization,50 - 100 Meters,True,Undetermined,Red-Shouldered Hawk,Buteo Lineatus,175359.0,,Rsha,False,False,14.8999996185303,87.5,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Grassland,79572.0,False
Anti,,,Anti-0184,Grassland,2018,2018-06-26,06:01:00,06:11:00,Elizabeth Oswald,2,7.5 - 10 Min,Visualization,50 - 100 Meters,True,Undetermined,Barn Swallow,Hirundo Rustica,178448.0,,Bars,False,False,14.8999996185303,87.5,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Grassland,87409.0,False
Anti,,,Anti-0184,Grassland,2018,2018-06-26,06:01:00,06:11:00,Elizabeth Oswald,2,5 - 7.5 Min,Visualization,50 - 100 Meters,True,Undetermined,Brown-Headed Cowbird,Molothrus Ater,179112.0,,Bhco,False,False,14.8999996185303,87.5,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Grassland,94215.0,False
Anti,,,Anti-0184,Grassland,2018,2018-06-26,06:01:00,06:11:00,Elizabeth Oswald,2,5 - 7.5 Min,Singing,50 - 100 Meters,False,Male,Carolina Chickadee,Poecile Carolinensis,554383.0,,Cach,False,True,14.8999996185303,87.5,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Grassland,265876.0,False
Anti,,,Anti-0184,Grassland,2018,2018-06-26,06:01:00,06:11:00,Elizabeth Oswald,2,2.5 - 5 Min,Calling,50 - 100 Meters,False,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,,Amgo,False,False,14.8999996185303,87.5,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Grassland,95286.0,False
Anti,,,Anti-0184,Grassland,2018,2018-06-26,06:01:00,06:11:00,Elizabeth Oswald,2,0-2.5 Min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,,Noca,False,False,14.8999996185303,87.5,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Grassland,94228.0,False
Anti,,,Anti-0184,Grassland,2018,2018-06-26,06:01:00,06:11:00,Elizabeth Oswald,2,2.5 - 5 Min,Singing,50 - 100 Meters,False,Undetermined,Eastern Bluebird,Sialia Sialis,179801.0,,Eabl,False,False,14.8999996185303,87.5,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Grassland,87184.0,False
Anti,,,Anti-0184,Grassland,2018,2018-06-26,06:01:00,06:11:00,Elizabeth Oswald,2,0-2.5 Min,Calling,50 - 100 Meters,False,Undetermined,Yellow-Billed Cuckoo,Coccyzus Americanus,177831.0,,Ybcu,False,False,14.8999996185303,87.5,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Grassland,89102.0,False
Anti,,,Anti-0184,Grassland,2018,2018-06-26,06:01:00,06:11:00,Elizabeth Oswald,2,0-2.5 Min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,,Carw,False,False,14.8999996185303,87.5,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Grassland,88350.0,False
Anti,,,Anti-0184,Grassland,2018,2018-06-26,06:01:00,06:11:00,Elizabeth Oswald,2,0-2.5 Min,Singing,50 - 100 Meters,False,Undetermined,Great Crested Flycatcher,Myiarchus Crinitus,178309.0,,Gcfl,False,False,14.8999996185303,87.5,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Grassland,85791.0,False
Anti,,,Anti-0184,Grassland,2018,2018-06-26,06:01:00,06:11:00,Elizabeth Oswald,2,0-2.5 Min,Calling,50 - 100 Meters,False,Undetermined,Blue-Gray Gnatcatcher,Polioptila Caerulea,179853.0,,Bggn,False,False,14.8999996185303,87.5,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Grassland,88038.0,False
Anti,,,Anti-0184,Grassland,2018,2018-06-26,06:01:00,06:11:00,Elizabeth Oswald,2,0-2.5 Min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella Pusilla,179443.0,,Fisp,False,True,14.8999996185303,87.5,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Grassland,84790.0,False
Anti,,,Anti-0184,Grassland,2018,2018-06-26,06:01:00,06:11:00,Elizabeth Oswald,2,0-2.5 Min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,,Chsp,False,False,14.8999996185303,87.5,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Grassland,84781.0,False
Anti,,,Anti-0184,Grassland,2018,2018-06-26,06:01:00,06:11:00,Elizabeth Oswald,2,0-2.5 Min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,,Inbu,False,True,14.8999996185303,87.5,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Grassland,94257.0,False
Anti,,,Anti-0184,Grassland,2018,2018-06-26,06:01:00,06:11:00,Elizabeth Oswald,2,0-2.5 Min,Calling,50 - 100 Meters,False,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,,Amgo,False,False,14.8999996185303,87.5,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Grassland,95286.0,False
Anti,,,Anti-0184,Grassland,2018,2018-06-26,06:01:00,06:11:00,Elizabeth Oswald,2,0-2.5 Min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus Savannarum,179333.0,,Grsp,False,False,14.8999996185303,87.5,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Grassland,83867.0,False
Anti,,,Anti-0184,Grassland,2018,2018-06-26,06:01:00,06:11:00,Elizabeth Oswald,2,7.5 - 10 Min,Calling,50 - 100 Meters,False,Undetermined,Eastern Towhee,Pipilo Erythrophthalmus,179276.0,,Eato,False,True,14.8999996185303,87.5,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Grassland,83803.0,False
Anti,,,Anti-0191,Grassland,2018,2018-06-26,07:59:00,08:09:00,Elizabeth Oswald,2,5 - 7.5 Min,Calling,50 - 100 Meters,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,,Rbwo,False,False,18.7000007629395,85.8000030517578,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Grassland,84865.0,False
Anti,,,Anti-0191,Grassland,2018,2018-06-26,07:59:00,08:09:00,Elizabeth Oswald,2,0-2.5 Min,Singing,50 - 100 Meters,False,Male,Eastern Towhee,Pipilo Erythrophthalmus,179276.0,,Eato,False,True,18.7000007629395,85.8000030517578,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Grassland,83803.0,False
Anti,,,Anti-0191,Grassland,2018,2018-06-26,07:59:00,08:09:00,Elizabeth Oswald,2,0-2.5 Min,Visualization,<= 50 Meters,False,Undetermined,Chipping Sparrow,Spizella Passerina,179435.0,,Chsp,False,False,18.7000007629395,85.8000030517578,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Grassland,84781.0,False
Anti,,,Anti-0191,Grassland,2018,2018-06-26,07:59:00,08:09:00,Elizabeth Oswald,2,2.5 - 5 Min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,,Carw,False,False,18.7000007629395,85.8000030517578,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Grassland,88350.0,False
Anti,,,Anti-0191,Grassland,2018,2018-06-26,07:59:00,08:09:00,Elizabeth Oswald,2,2.5 - 5 Min,Singing,50 - 100 Meters,False,Male,Grasshopper Sparrow,Ammodramus Savannarum,179333.0,,Grsp,False,False,18.7000007629395,85.8000030517578,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Grassland,83867.0,False
Anti,,,Anti-0191,Grassland,2018,2018-06-26,07:59:00,08:09:00,Elizabeth Oswald,2,0-2.5 Min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella Pusilla,179443.0,,Fisp,False,True,18.7000007629395,85.8000030517578,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Grassland,84790.0,False
Anti,,,Anti-0191,Grassland,2018,2018-06-26,07:59:00,08:09:00,Elizabeth Oswald,2,2.5 - 5 Min,Calling,50 - 100 Meters,False,Undetermined,American Crow,Corvus Brachyrhynchos,179731.0,,Amcr,False,False,18.7000007629395,85.8000030517578,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Grassland,87106.0,False
Anti,,,Anti-0191,Grassland,2018,2018-06-26,07:59:00,08:09:00,Elizabeth Oswald,2,0-2.5 Min,Visualization,50 - 100 Meters,False,Undetermined,American Crow,Corvus Brachyrhynchos,179731.0,,Amcr,False,False,18.7000007629395,85.8000030517578,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Grassland,87106.0,False
Anti,,,Anti-0191,Grassland,2018,2018-06-26,07:59:00,08:09:00,Elizabeth Oswald,2,5 - 7.5 Min,Singing,<= 50 Meters,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,,Chsp,False,False,18.7000007629395,85.8000030517578,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Grassland,84781.0,False
Anti,,,Anti-0191,Grassland,2018,2018-06-26,07:59:00,08:09:00,Elizabeth Oswald,2,5 - 7.5 Min,Singing,50 - 100 Meters,False,Male,Carolina Chickadee,Poecile Carolinensis,554383.0,,Cach,False,True,18.7000007629395,85.8000030517578,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Grassland,265876.0,False
Anti,,,Anti-0191,Grassland,2018,2018-06-26,07:59:00,08:09:00,Elizabeth Oswald,2,5 - 7.5 Min,Visualization,<= 50 Meters,False,Male,American Goldfinch,Carduelis Tristis,179236.0,,Amgo,False,False,18.7000007629395,85.8000030517578,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Grassland,95286.0,False
Anti,,,Anti-0191,Grassland,2018,2018-06-26,07:59:00,08:09:00,Elizabeth Oswald,2,5 - 7.5 Min,Calling,<= 50 Meters,False,Undetermined,American Robin,Turdus Migratorius,179759.0,,Amro,False,False,18.7000007629395,85.8000030517578,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,False,Grassland,87136.0,False
Anti,,,Anti-0191,Grassland,2018,2018-06-26,07:59:00,08:09:00,Elizabeth Oswald,2,0-2.5 Min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,,Noca,False,False,18.7000007629395,85.8000030517578,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Grassland,94228.0,False
Anti,,,Anti-0191,Grassland,2018,2018-06-26,07:59:00,08:09:00,Elizabeth Oswald,2,0-2.5 Min,Calling,<= 50 Meters,False,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,,Amgo,False,False,18.7000007629395,85.8000030517578,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Grassland,95286.0,False
Anti,,,Anti-0191,Grassland,2018,2018-06-26,07:59:00,08:09:00,Elizabeth Oswald,2,0-2.5 Min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,,Inbu,False,True,18.7000007629395,85.8000030517578,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,Slight Effect On Count,True,Grassland,94257.0,False
Anti,,,Anti-0199,Grassland,2018,2018-06-26,07:44:00,07:54:00,Elizabeth Oswald,2,0-2.5 Min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,,Noca,False,False,16.1000003814697,90.3000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,94228.0,False
Anti,,,Anti-0199,Grassland,2018,2018-06-26,07:44:00,07:54:00,Elizabeth Oswald,2,2.5 - 5 Min,Calling,50 - 100 Meters,False,Undetermined,Yellow-Billed Cuckoo,Coccyzus Americanus,177831.0,,Ybcu,False,False,16.1000003814697,90.3000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,89102.0,False
Anti,,,Anti-0199,Grassland,2018,2018-06-26,07:44:00,07:54:00,Elizabeth Oswald,2,0-2.5 Min,Calling,<= 50 Meters,False,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,,Amgo,False,False,16.1000003814697,90.3000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,95286.0,False
Anti,,,Anti-0199,Grassland,2018,2018-06-26,07:44:00,07:54:00,Elizabeth Oswald,2,0-2.5 Min,Singing,50 - 100 Meters,False,Male,Prairie Warbler,Setophaga Discolor,950052.0,,Praw,True,True,16.1000003814697,90.3000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,890945.0,False
Anti,,,Anti-0199,Grassland,2018,2018-06-26,07:44:00,07:54:00,Elizabeth Oswald,2,0-2.5 Min,Singing,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,,Carw,False,False,16.1000003814697,90.3000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,88350.0,False
Anti,,,Anti-0199,Grassland,2018,2018-06-26,07:44:00,07:54:00,Elizabeth Oswald,2,0-2.5 Min,Singing,50 - 100 Meters,False,Male,Eastern Wood-Pewee,Contopus Virens,178359.0,,Eawp,False,True,16.1000003814697,90.3000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,85846.0,False
Anti,,,Anti-0199,Grassland,2018,2018-06-26,07:44:00,07:54:00,Elizabeth Oswald,2,0-2.5 Min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella Pusilla,179443.0,,Fisp,False,True,16.1000003814697,90.3000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,84790.0,False
Anti,,,Anti-0199,Grassland,2018,2018-06-26,07:44:00,07:54:00,Elizabeth Oswald,2,0-2.5 Min,Singing,50 - 100 Meters,False,Male,Eastern Towhee,Pipilo Erythrophthalmus,179276.0,,Eato,False,True,16.1000003814697,90.3000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,83803.0,False
Anti,,,Anti-0199,Grassland,2018,2018-06-26,07:44:00,07:54:00,Elizabeth Oswald,2,0-2.5 Min,Singing,50 - 100 Meters,False,Undetermined,Downy Woodpecker,Picoides Pubescens,178259.0,,Dowo,False,True,16.1000003814697,90.3000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,84936.0,False
Anti,,,Anti-0199,Grassland,2018,2018-06-26,07:44:00,07:54:00,Elizabeth Oswald,2,0-2.5 Min,Singing,50 - 100 Meters,False,Undetermined,Mourning Dove,Zenaida Macroura,177125.0,,Modo,False,False,16.1000003814697,90.3000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,82737.0,False
Anti,,,Anti-0199,Grassland,2018,2018-06-26,07:44:00,07:54:00,Elizabeth Oswald,2,2.5 - 5 Min,Calling,50 - 100 Meters,False,Undetermined,American Crow,Corvus Brachyrhynchos,179731.0,,Amcr,False,False,16.1000003814697,90.3000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Grassland,87106.0,False
Anti,,,Anti-0199,Grassland,2018,2018-06-26,07:44:00,07:54:00,Elizabeth Oswald,2,0-2.5 Min,Singing,50 - 100 Meters,False,Undetermined,Acadian Flycatcher,Empidonax Virescens,178339.0,,Acfl,False,True,16.1000003814697,90.3000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,85824.0,False
Anti,,,Anti-0199,Grassland,2018,2018-06-26,07:44:00,07:54:00,Elizabeth Oswald,2,0-2.5 Min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus Bicolor,554138.0,,Etti,False,False,16.1000003814697,90.3000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,266957.0,False
Anti,,,Anti-0199,Grassland,2018,2018-06-26,07:44:00,07:54:00,Elizabeth Oswald,2,0-2.5 Min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,,Inbu,False,True,16.1000003814697,90.3000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,94257.0,False
Anti,,,Anti-0199,Grassland,2018,2018-06-26,07:44:00,07:54:00,Elizabeth Oswald,2,2.5 - 5 Min,Calling,<= 50 Meters,False,Undetermined,American Crow,Corvus Brachyrhynchos,179731.0,,Amcr,False,False,16.1000003814697,90.3000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Grassland,87106.0,False
Anti,,,Anti-0199,Grassland,2018,2018-06-26,07:44:00,07:54:00,Elizabeth Oswald,2,2.5 - 5 Min,Calling,50 - 100 Meters,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,,Rbwo,False,False,16.1000003814697,90.3000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Grassland,84865.0,False
Anti,,,Anti-0199,Grassland,2018,2018-06-26,07:44:00,07:54:00,Elizabeth Oswald,2,5 - 7.5 Min,Singing,<= 50 Meters,False,Undetermined,Cedar Waxwing,Bombycilla Cedrorum,178532.0,,Cedw,False,False,16.1000003814697,90.3000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Grassland,88296.0,False
Anti,,,Anti-0199,Grassland,2018,2018-06-26,07:44:00,07:54:00,Elizabeth Oswald,2,5 - 7.5 Min,Calling,<= 50 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus Bicolor,554138.0,,Etti,False,False,16.1000003814697,90.3000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Grassland,266957.0,False
Anti,,,Anti-0199,Grassland,2018,2018-06-26,07:44:00,07:54:00,Elizabeth Oswald,2,5 - 7.5 Min,Calling,<= 50 Meters,False,Undetermined,Unidentified Chickadee,Poecile,553526.0,,Unch,False,False,16.1000003814697,90.3000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Grassland,263793.0,False
Anti,,,Anti-0199,Grassland,2018,2018-06-26,07:44:00,07:54:00,Elizabeth Oswald,2,7.5 - 10 Min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,,Noca,False,False,16.1000003814697,90.3000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Grassland,94228.0,False
Anti,,,Anti-0188,Grassland,2018,2018-06-26,08:43:00,08:53:00,Elizabeth Oswald,2,0-2.5 Min,Visualization,<= 50 Meters,False,Undetermined,Barn Swallow,Hirundo Rustica,178448.0,,Bars,False,False,22.2000007629395,62.0,Partly Cloudy,Light Breeze (4-7 Mph) Wind Felt On Face,Moderate Effect On Count,True,Grassland,87409.0,False
Anti,,,Anti-0188,Grassland,2018,2018-06-26,08:43:00,08:53:00,Elizabeth Oswald,2,2.5 - 5 Min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,,Noca,False,False,22.2000007629395,62.0,Partly Cloudy,Light Breeze (4-7 Mph) Wind Felt On Face,Moderate Effect On Count,True,Grassland,94228.0,False
Anti,,,Anti-0188,Grassland,2018,2018-06-26,08:43:00,08:53:00,Elizabeth Oswald,2,0-2.5 Min,Singing,50 - 100 Meters,False,Male,Song Sparrow,Melospiza Melodia,179492.0,,Sosp,False,False,22.2000007629395,62.0,Partly Cloudy,Light Breeze (4-7 Mph) Wind Felt On Face,Moderate Effect On Count,True,Grassland,85643.0,False
Anti,,,Anti-0188,Grassland,2018,2018-06-26,08:43:00,08:53:00,Elizabeth Oswald,2,7.5 - 10 Min,Visualization,50 - 100 Meters,False,Undetermined,Barn Swallow,Hirundo Rustica,178448.0,,Bars,False,False,22.2000007629395,62.0,Partly Cloudy,Light Breeze (4-7 Mph) Wind Felt On Face,Moderate Effect On Count,False,Grassland,87409.0,False
